id	prodotto	descrizione	categoria
200448541	maurer cassetta portavalori maurer 20x16xh9cm.	lamiera in acciaio pesante verniciatura a forno chiusura tramite serratura a cilindro con scatto e mandata 2 chiavi in dotazione comprende un vassoio per banconote dimensione 20x16x9h cm.	_@cassaforte_
200448542	maurer cassetta portavalori maurer 25x18xh9cm.	lamiera in acciaio pesante verniciatura a forno chiusura tramite serratura a cilindro con scatto e mandata 2 chiavi in dotazione comprende un vassoio per banconote dimensione 25x18x9h cm.	_@cassaforte_
200875281	sentry safe cassaforte cassacontinua sentry safe 35 5x39 6x50 8 cm 34 8x28 7x26 7 cm 43 1 kg dh74e	cassaforte da appoggio per introduzione denaro con cassetto e sistema di anti ripescaggio. alta resistenza allo scasso grazie allo spessore della porta di ben 12 mm ed alla piastra di acciaio al manganese anti perforazione a protezione della ... 	_@cassaforte_
201211722	fraschetti frigo artiko 12 220v lt.4	mini frigo elettrico portatile 4 lt. 58 watt 12 220 volt. doppia funzione casa auto e caldo freddo può alloggiare 4 bottiglie da 0 5 lt. scomparto interno di separazione amovibile colore nero.	_@cassaforte_
201279526	maul armadietto portachiavi per 140 chiavi 5659284	maul armadietto portachiavi per 140 chiavi 5659284	_@cassaforte_
201394864	sicutool saldatrici mma a inverter	prod. scu saldatrici professionali portatili elettriche in corrente alternata monofase costruite secondo le norme en 60974 1 en 60974 10. raffreddamento forzato ad aria per uso continuo. regolazione elettronica continua della corrente mediante manopola	_@cassaforte_
201531490	cisa 2717615 82710 41 casseforti elettronica 42 x 30 x 25	82710 41 42x30x25 in acciaio verniciato	_@cassaforte_
42197721	armadio blindato per videoregistrazione h0311	armadio componibile di sicurezza per videoregistrazione con lamiera dello spessore di 3 mm	_@cassaforte_
42197723	armadio blindato per videoregistrazione monoblocco h0313	armadio di sicurezza monoblocco per videoregistrazione	_@cassaforte_
42721613	cassaforte a muro a combinazione meccanica h0306	cassaforte a muro con combinazione numerica a 3 dischi coassiali. alt x larg x prof 27 x 39 x 20 cm	_@cassaforte_
42721619	cassaforte a muro digitale h0307	cassaforte a muro con combinazione elettronica digitale. alt x largh x prof 27 x 39 x 20 cm	_@cassaforte_
42721637	cassaforte a mobile elettronica h0303	cassaforte a mobile con combinazione elettronica. alt x larg x prof 28 x 40 x 35 cm	_@cassaforte_
48318422	cassaforte a mobile digitale motorizzata h3125	cassaforte per hotel motorizzata con display a cristalli liquidi. verniciatura antigraffio e anticorrosione. apertura meccanica di emergenza.	_@cassaforte_
69873700	bordogna lorica 86 t	cassaforte a muro combinazione meccanica spessore porta 10 mm	_@cassaforte_
69873701	bordogna lorica 88 t	cassaforte a muro combinazione meccanica spessore porta 10 mm	_@cassaforte_
69873702	bordogna lorica 88l t	cassaforte a muro combinazione meccanica spessore porta 10 mm	_@cassaforte_
69873788	juwel 5344	cassaforte a muro serie keyless combinazione meccanica spessore porta 10 mm	_@cassaforte_
69873790	juwel 5353	cassaforte a muro serie keyless combinazione meccanica spessore porta 10 mm	_@cassaforte_
69873791	juwel 5354	cassaforte a muro serie keyless combinazione meccanica spessore porta 10 mm	_@cassaforte_
69873792	juwel 5364	cassaforte a muro serie keyless combinazione meccanica spessore porta 10 mm	_@cassaforte_
69873934	cisa 82710 41	cassaforte a muro serie dgt vision combinazione elettronica spessore porta 10 mm	_@cassaforte_
69873939	cisa 82710 51	cassaforte a muro serie dgt vision combinazione elettronica spessore porta 10 mm	_@cassaforte_
78627750	juwel 6736	cassaforte a mobile serie keystar chiave a doppia mappa porta 8 mm corpo 5 mm	_@cassaforte_
78627751	juwel 6776	cassaforte a mobile serie keystar chiave a doppia mappa porta 8 mm corpo 5 mm	_@cassaforte_
78627753	juwel 6727	cassaforte a mobile serie combistar combinazione meccanica porta 8 mm corpo 5 mm	_@cassaforte_
79688281	cassaforte a mobile digitale h3113	cassaforte a mobile e digitale per hotel con apertura automatica della porta codice cliente a 4 cifre e master a 6 cifre.alt x larg x porf mm 190x280x200	_@cassaforte_
79688285	cassaforte a mobile digitale motorizzata h3122	cassaforte digitale motorizzata adatta a contenere un pc da 17 . con display storico ultime 100 operazioni e 6 differenti codici master.	_@cassaforte_
79688287	cassaforte antirapina per reception time safe h3112	cassaforte antirapina per reception con apertura ritardata programmabile e fessura per deposito contanti. alt x larg x porf mm 570x200x350.	_@cassaforte_
79688291	cassaforte a muro elettronica h3117	cassaforte a muro con chiusura elettronica motorizzata taglio laser porta da 8mm catenacci da 18mm. dimensioni h180xl260xp150	_@cassaforte_
83404337	cassaforte a muro elettronica h3106	cassaforte a muro con chiusura elettronica motorizzata taglio laser porta da 8mm catenacci da 18mm. dimensioni h210xl310xp150	_@cassaforte_
83404338	cassaforte a muro elettronica h3107	cassaforte a muro con chiusura elettronica motorizzata taglio laser porta da 8mm catenacci da 18mm. dimensioni h230xl360xp195	_@cassaforte_
83483977	stark 204ptk	cassaforte a muro serie konika chiave a doppia mappa spessore porta 10 mm	_@cassaforte_
83483978	stark 1205	cassaforte a muro serie konika chiave a doppia mappa femmina spessore porta 10 mm	_@cassaforte_
83483980	stark 252ptk	cassaforte a muro serie konika combinazione elettronica motorizzata spessore porta 10 mm	_@cassaforte_
83483981	stark 1253	cassaforte a muro serie konika combinazione elettronica motorizzata spessore porta 10 mm	_@cassaforte_
83483982	stark 257tk	cassaforte a muro serie konika combinazione elettronica motorizzata spessore porta 10 mm	_@cassaforte_
83483984	stark 264ptk	cassaforte a muro serie konika chiave a doppia mappa e combinazione a dischi spessore porta 10 mm	_@cassaforte_
83483986	stark 3257tk	cassaforte a mobile serie konika combinazione elettronica motorizzata porta 10 mm corpo 5 mm	_@cassaforte_
83483987	stark 301	cassaforte a mobile chiave a doppia mappa porta 10 mm corpo 10 mm	_@cassaforte_
83483988	stark 345	cassaforte a mobile chiave a doppia mappa combinazione meccanica combinazione a 3 quadranti porta 10 mm corpo 10 mm	_@cassaforte_
83483990	stark 351	cassaforte a mobile combinazione elettronica motorizzata porta 10 mm corpo 10 mm	_@cassaforte_
83537651	technomax ce 120	cassaforte a mobile portachiavi combinazione elettronica porta 8 mm corpo 3 mm	_@cassaforte_
83868044	cassaforte a mobile digitale h5703	cassaforte a mobile con chiave più combinazione elettronica digitale testato ce. alt x larg x prof 53 5 x 43 5 x 48 9 cm	_@cassaforte_
83903157	cassaforte a mobile antirapina h5707	cassaforte a mobile antirapina apertura ritardata ideale per le reception. dimensioni 61h 41l 38p cm	_@cassaforte_
83903158	cassaforte con armadio inferiore a mobile h5708	cassaforte con sistema a combinazione elettronica digitale armadio inferiore con chiavi bicifrate	_@cassaforte_
83923034	cassaforte a mobile h5709	cassaforte a mobile di piccole dimensioni ideale per palestre centri benessere camper e yacht. dimensioni 16 1h 22 1l 13 1p cm	_@cassaforte_
83923036	cassaforte digitale a muro h5711	cassaforte a muro con combinazione digitale componendo la combinazione il disco di comando scatta in fuori sblocca il movimento.	_@cassaforte_
86418009	cassaforte a chiave per reception h7603	cassaforte ideale per reception con chiave a doppia mappa e 2 ripiani interni. dimensioni esterne altxlargxprof 60x43x40 cm	_@cassaforte_
86418010	cassaforte digitale per reception h7604	cassaforte per reception con combinazione elettronica digitale e 2 ripiani interni. dimensioni esterne altxlargxprof 60x43x40 cm	_@cassaforte_
86418011	cassaforte digitale a mobile h7605	cassaforte a mobile con combinazione elettronica digitale motorizzata per notebook. dimensioni esterne altxlargxprof 20x40 5x41 cm	_@cassaforte_
93486318	cisa 82710 42	cassaforte a muro serie dgt vision combinazione elettronica spessore porta 10 mm	_@cassaforte_
95340376	cassaforte a mobile con feritoia frontale h7608	cassaforte a mobile dotata di feritoia frontale disponibile in due misure	_@cassaforte_
95571506	durable cassetta portachiavi per 72 chiavi profondita 11.8 cm	195523 durable cassetta portachiavi per 72 chiavi profondita 11.8 cm	_@cassaforte_
98293205	stark ea20	cassaforte a mobile combinazione elettronica porta 4 mm	_@cassaforte_
98293243	bordogna elios 60 tc	cassaforte a mobile chiave a doppia mappa e combinazione meccanica certificazione en 1143 1 livello 1	_@cassaforte_
98293244	bordogna elios 90 tc	cassaforte a mobile chiave a doppia mappa e combinazione meccanica certificazione en 1143 1 livello 1	_@cassaforte_
98293272	conforti c392	cassaforte a mobile di massima sicurezza chiave a doppia mappa e combinazione meccanica certificazione en 1143 1 livello 1	_@cassaforte_
98293283	conforti ch30cb	cassaforte a mobile di massima sicurezza chiave a doppia mappa e combinazione meccanica certificazione en 1143 1 livello 1	_@cassaforte_
98293288	stark 302ark	cassaforte a mobile con feritoia chiave a doppia mappa apertura ritardata porta 10 mm corpo 10 mm	_@cassaforte_
98293289	stark 306ark	cassaforte a mobile con feritoia chiave a doppia mappa apertura ritardata porta 10 mm corpo 10 mm	_@cassaforte_
98293290	juwel 6878	cassaforte a mobile con feritoia serie keycombi deposafe chiave a doppia mappa e combinazione meccanica porta 8 mm corpo 5 mm	_@cassaforte_
98293299	juwel 6824	cassaforte a mobile con feritoia serie electron deposafe combinazione elettronica apertura ritardata porta 8 mm corpo 5 mm	_@cassaforte_
98293300	juwel 6874	cassaforte a mobile con feritoia serie electron deposafe combinazione elettronica apertura ritardata porta 8 mm corpo 5 mm	_@cassaforte_
98293301	juwel 6241 8	cassaforte a mobile con feritoia serie elegance combinazione elettronica apertura ritardata porta 8 mm pareti doppie per uno spessore totale di 24 mm	_@cassaforte_
98293303	stark 356ar	cassaforte a mobile con feritoia combinazione elettronica motorizzata apertura ritardata porta 10 mm corpo 10 mm	_@cassaforte_
98293304	stark 670ar	cassaforte a mobile combinazione elettronica motorizzata apertura ritardata porta 5 mm	_@cassaforte_
98293307	technomax gtr 6p	cassaforte a mobile con feritoia combinazione elettronica apertura ritardata porta 10 mm corpo 5 mm	_@cassaforte_
98293324	technomax k 800	cassaforte a mobile chiave a doppia mappa femmina struttura monoblocco dello spessore di 4 mm	_@cassaforte_
98293325	technomax k 1000	cassaforte a mobile chiave a doppia mappa femmina struttura monoblocco dello spessore di 4 mm	_@cassaforte_
98293331	technomax c 800	cassaforte a mobile chiave a doppia mappa femmina combinazione meccanica a dischi struttura monoblocco dello spessore di 4 mm	_@cassaforte_
98293332	technomax c 1000	cassaforte a mobile chiave a doppia mappa femmina combinazione meccanica a dischi struttura monoblocco dello spessore di 4 mm	_@cassaforte_
98293335	technomax tvc 24k	cassaforte a mobile per tvcc chiave a doppia mappa porta 4 mm corpo 2 mm	_@cassaforte_
98293338	cisa 82050 43	cassaforte a mobile chiave a doppia mappa spessore porta 10 mm	_@cassaforte_
98293339	cisa 82050 53	cassaforte a mobile chiave a doppia mappa spessore porta 10 mm	_@cassaforte_
98293340	cisa 8a050 23	cassaforte a mobile chiave a doppia mappa grado di resistenza 1 stella	_@cassaforte_
98293341	cisa 8a050 34	cassaforte a mobile chiave a doppia mappa grado di resistenza 1 stella	_@cassaforte_
98293346	juwel 7213	cassaforte a mobile serie frankfurt chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293347	juwel 7223	cassaforte a mobile serie frankfurt chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293348	juwel 7226	cassaforte a mobile serie frankfurt chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293349	juwel 7233	cassaforte a mobile serie frankfurt chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293350	juwel 7236	cassaforte a mobile serie frankfurt chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293352	juwel 7266	cassaforte a mobile serie frankfurt chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293353	juwel 6726	cassaforte a mobile serie keystar chiave a doppia mappa porta 8 mm corpo 5 mm	_@cassaforte_
98293354	juwel 6230	cassaforte a mobile serie elegance chiave a doppia mappa porta 8 mm pareti doppie per uno spessore totale di 24 mm	_@cassaforte_
98293355	juwel 6240	cassaforte a mobile serie elegance chiave a doppia mappa porta 8 mm pareti doppie per uno spessore totale di 24 mm	_@cassaforte_
98293356	juwel 7011	cassaforte a mobile serie brickform chiave a doppia mappa porta 3 mm corpo 3 mm	_@cassaforte_
98293357	juwel 7021	cassaforte a mobile serie brickform chiave a doppia mappa porta 3 mm corpo 3 mm	_@cassaforte_
98293358	juwel 7031	cassaforte a mobile serie brickform chiave a doppia mappa porta 3 mm corpo 3 mm	_@cassaforte_
98293361	stark n3803	cassaforte a mobile chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293363	stark n3807	cassaforte a mobile chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293364	stark 3202tk	cassaforte a mobile serie konika chiave a doppia mappa porta 10 mm corpo 5 mm	_@cassaforte_
98293367	stark 302	cassaforte a mobile chiave a doppia mappa porta 10 mm corpo 10 mm	_@cassaforte_
98293368	stark 303	cassaforte a mobile chiave a doppia mappa porta 10 mm corpo 10 mm	_@cassaforte_
98293369	stark 304	cassaforte a mobile chiave a doppia mappa porta 10 mm corpo 10 mm	_@cassaforte_
98293370	stark 305	cassaforte a mobile chiave a doppia mappa porta 10 mm corpo 10 mm	_@cassaforte_
98293371	stark 306	cassaforte a mobile chiave a doppia mappa porta 10 mm corpo 10 mm	_@cassaforte_
98293372	technomax mb 0	cassaforte a mobile chiave a doppia mappa porta 10 mm corpo 2 mm	_@cassaforte_
98293373	technomax mtk 2	cassaforte a mobile chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293374	technomax mtk 3	cassaforte a mobile chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293375	technomax mtk 4	cassaforte a mobile chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293376	technomax smko 1	cassaforte a mobile chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293378	technomax smko 3	cassaforte a mobile chiave a doppia mappa porta 8 mm corpo 3 mm	_@cassaforte_
98293383	technomax gmk 6	cassaforte a mobile chiave a doppia mappa porta 10 mm corpo 5 mm	_@cassaforte_
